StartDate,EndDate,Status,Progress,Duration ,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q1,Q48,Q17,Q18,Q19,Q20,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Q31,Q32,Q33,Q34,Q35,Q36,Q45,Q46,Q47,Q48,Q49,Q50,Q51,Q52,Q86,Q87,Q88,Q89,Q90,Q91,Q92,Q93,Q94,Q95,Q96,Q97,Q98,Q99,Q100,Q101,Q102,Q103,Q104,Q105,Q106,Q107,Q108,Q109,Q110,Q111,Q112,Q83,Q85,Q86,Q87,Q88,Q88_2_TEXT,Q88_3_TEXT,Q88_4_TEXT,Q4,Q6,Q5,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,SC0
2022/10/31 11:18,2022/10/31 11:29,IP Address,100,694,TRUE,2022/10/31 11:29,R_1H75MbV5C8ahkWi,anonymous,EN,1,"I consent, begin the study",3- Often,2- Sometimes,3- Often,4- Usually,2- Sometimes,3- Often,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,3- Often,2- Sometimes,1- Almost never,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,Mild stress,None,None,Mild stress,None,None,None,C,E- describes me very well,A- does not describe me well,B,B,B,D,E- describes me very well,D,C,E- describes me very well,D,B,C,A- does not describe me well,D,D,A- does not describe me well,B,C,E- describes me very well,C,B,C,D,C,C,D,"Yes, 3+ times per week",No,"Yes, 1-2 times per week","Yes, 1-2 times per week","Yes, 3+ times per week",,,Yoga,Current second year,20-24,"NSGC region 2: DC, DE, MD, NJ, NY, PA, VA, WV, PR, VI, Quebec",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,No,117
2022/10/31 14:49,2022/10/31 14:56,IP Address,100,424,TRUE,2022/10/31 14:56,R_24HjPXBu0q5oABI,anonymous,EN,1,"I consent, begin the study",2- Sometimes,2- Sometimes,2- Sometimes,3- Often,1- Almost never,3- Often,4- Usually,1- Almost never,2- Sometimes,2- Sometimes,2- Sometimes,4- Usually,2- Sometimes,4- Usually,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,1- Almost never,2- Sometimes,Severe stress,Mild stress,Severe stress,Mild stress,Mild Stress,Mild stress,None,D,D,B,D,C,B,B,D,E- describes me very well,D,D,A- does not describe me well,B,A- does not describe me well,D,A- does not describe me well,B,C,D,D,C,D,D,B,B,C,B,B,"Yes, 3x per month or less",No,"Yes, 3x per month or less",No,"Yes, 1-2 times per week",,"Baking, embroidery, video games ",,Current first year,25-29,"NSGC region 5: AZ, CO, MT, NM, TX, UT, WY, Alberta, Manitoba, Sask",White,No,Male,"Gay, lesbian, or homosexual",In a romantic relationship,No,Yes,No,"Yes, 10-20 hours a week",106
2022/10/31 18:12,2022/10/31 18:22,IP Address,100,558,TRUE,2022/10/31 18:22,R_2Qm1zgCYF7hy4fW,anonymous,EN,1,"I consent, begin the study",2- Sometimes,2- Sometimes,4- Usually,3- Often,3- Often,2- Sometimes,2- Sometimes,1- Almost never,3- Often,3- Often,1- Almost never,2- Sometimes,4- Usually,2- Sometimes,3- Often,4- Usually,4- Usually,2- Sometimes,2- Sometimes,4- Usually,Severe stress,Moderate stress,Moderate stress,Mild stress,Severe stress,Moderate stress,Moderate stress,C,E- describes me very well,B,A- does not describe me well,C,B,B,D,E- describes me very well,D,D,B,B,A- does not describe me well,B,C,B,A- does not describe me well,C,D,D,C,D,A- does not describe me well,D,C,B,D,No,No,"Yes, 1-2 times per week","Yes, 3x per month or less",No,,,,Current first year,25-29,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",Asian,No,Female,Straight or Heterosexual,Single (never married),No,Yes,No,"Yes, less than 10 hours a week",131
2022/11/1 8:48,2022/11/1 8:53,IP Address,100,314,TRUE,2022/11/1 8:53,R_33wO6iye5yBGHJt,anonymous,EN,1,"I consent, begin the study",2- Sometimes,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,1- Almost never,2- Sometimes,2- Sometimes,4- Usually,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,1- Almost never,4- Usually,4- Usually,2- Sometimes,3- Often,Moderate stress,Moderate stress,Mild stress,Mild stress,Moderate stress,None,Mild stress,D,E- describes me very well,A- does not describe me well,A- does not describe me well,E- describes me very well,B,B,E- describes me very well,E- describes me very well,C,E- describes me very well,A- does not describe me well,B,A- does not describe me well,B,D,B,A- does not describe me well,D,D,D,E- describes me very well,D,B,E- describes me very well,E- describes me very well,B,D,"Yes, 1-2 times per week","Yes, 1+ times per week","Yes, 3+ times per week",No,No,,,,Current first year,20-24,"NSGC region 2: DC, DE, MD, NJ, NY, PA, VA, WV, PR, VI, Quebec",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,No,145
2022/11/1 9:16,2022/11/1 9:24,IP Address,100,453,TRUE,2022/11/1 9:24,R_3prrYnwSY2VbW7l,anonymous,EN,1,"I consent, begin the study",2- Sometimes,3- Often,3- Often,3- Often,3- Often,2- Sometimes,2- Sometimes,3- Often,3- Often,3- Often,3- Often,2- Sometimes,3- Often,3- Often,4- Usually,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,4- Usually,Mild stress,Mild stress,None,Mild stress,Moderate stress,None,None,D,C,A- does not describe me well,D,E- describes me very well,B,D,D,C,A- does not describe me well,D,A- does not describe me well,D,C,B,E- describes me very well,A- does not describe me well,D,D,B,D,B,D,B,D,E- describes me very well,A- does not describe me well,A- does not describe me well,No,No,"Yes, 3+ times per week",No,"Yes, 3+ times per week",,,Hair masks/a long shower. Calling my mom. Taking a nap. ,Current second year,20-24,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,Single (never married),No,Yes,No,"Yes, less than 10 hours a week",113
2022/11/1 9:36,2022/11/1 9:46,IP Address,100,651,TRUE,2022/11/1 9:46,R_2V8tQ8p1IGRzGOV,anonymous,EN,0.899999976,"I consent, begin the study",2- Sometimes,3- Often,3- Often,2- Sometimes,3- Often,2- Sometimes,3- Often,2- Sometimes,4- Usually,2- Sometimes,4- Usually,4- Usually,3- Often,2- Sometimes,4- Usually,2- Sometimes,3- Often,4- Usually,2- Sometimes,3- Often,Moderate stress,Mild stress,Moderate stress,Moderate stress,Moderate stress,Moderate stress,Mild stress,D,D,B,A- does not describe me well,B,B,B,D,D,D,D,D,C,A- does not describe me well,B,A- does not describe me well,B,A- does not describe me well,D,D,E- describes me very well,C,B,A- does not describe me well,E- describes me very well,C,A- does not describe me well,E- describes me very well,"Yes, 3+ times per week",No,"Yes, 1-2 times per week",No,"Yes, 3+ times per week",,,"Running, gym, walking dog, etc.",Current second year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,"Gay, lesbian, or homosexual",Single (never married),No,No,No,No,127
2022/11/1 9:42,2022/11/1 9:57,IP Address,100,909,TRUE,2022/11/1 9:57,R_Xwb1aTAJdA6AGhX,anonymous,EN,0.899999976,"I consent, begin the study",3- Often,2- Sometimes,4- Usually,2- Sometimes,3- Often,3- Often,2- Sometimes,1- Almost never,2- Sometimes,4- Usually,3- Often,2- Sometimes,4- Usually,2- Sometimes,3- Often,2- Sometimes,4- Usually,2- Sometimes,2- Sometimes,4- Usually,Mild stress,Moderate stress,None,Moderate stress,Moderate stress,None,Severe stress,C,E- describes me very well,B,B,E- describes me very well,B,B,E- describes me very well,E- describes me very well,D,D,A- does not describe me well,D,B,B,C,D,B,E- describes me very well,D,D,E- describes me very well,B,B,D,D,A- does not describe me well,D,"Yes, 3x per month or less",No,"Yes, 3x per month or less",No,No,,,,Current second year,20-24,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,Single (never married),No,Yes,No,"Yes, less than 10 hours a week",134
2022/11/1 9:09,2022/11/1 10:16,IP Address,100,3998,TRUE,2022/11/1 10:16,R_1r7V1vMq6Lm2M0E,anonymous,EN,1,"I consent, begin the study",1- Almost never,4- Usually,3- Often,3- Often,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,4- Usually,3- Often,4- Usually,4- Usually,3- Often,2- Sometimes,2- Sometimes,3- Often,4- Usually,3- Often,2- Sometimes,4- Usually,Moderate stress,Severe stress,Mild stress,Moderate stress,Moderate stress,None,None,B,E- describes me very well,B,C,E- describes me very well,D,B,E- describes me very well,D,D,D,A- does not describe me well,D,A- does not describe me well,C,D,C,A- does not describe me well,D,D,D,D,D,B,D,D,A- does not describe me well,D,"Yes, 1-2 times per week",No,"Yes, 1-2 times per week",No,"Yes, 1-2 times per week",,Art and music,,Current second year,20-24,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,"Yes, less than 10 hours a week",136
2022/11/1 13:11,2022/11/1 13:21,IP Address,100,627,TRUE,2022/11/1 13:21,R_27DKMtpy5dvYwaY,anonymous,EN,1,"I consent, begin the study",2- Sometimes,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,1- Almost never,4- Usually,3- Often,4- Usually,2- Sometimes,4- Usually,3- Often,3- Often,3- Often,3- Often,3- Often,2- Sometimes,3- Often,Mild stress,Mild stress,Severe stress,Moderate stress,Severe stress,None,None,E- describes me very well,E- describes me very well,B,A- does not describe me well,D,B,A- does not describe me well,D,D,E- describes me very well,E- describes me very well,A- does not describe me well,B,A- does not describe me well,C,E- describes me very well,D,A- does not describe me well,D,D,D,E- describes me very well,E- describes me very well,A- does not describe me well,D,E- describes me very well,A- does not describe me well,D,"Yes, 1-2 times per week",No,"Yes, 3+ times per week","Yes, 3+ times per week","Yes, 3+ times per week",,,"cooking/baking, reading, tv",Current second year,20-24,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",White,No,Female,Straight or Heterosexual,Single (never married),No,No,No,No,145
2022/11/1 13:14,2022/11/1 13:24,IP Address,100,644,TRUE,2022/11/1 13:24,R_1diVZgracFoBmWj,anonymous,EN,1,"I consent, begin the study",3- Often,1- Almost never,2- Sometimes,4- Usually,1- Almost never,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,4- Usually,2- Sometimes,4- Usually,3- Often,4- Usually,2- Sometimes,2- Sometimes,4- Usually,3- Often,Mild stress,Mild stress,None,Mild stress,Mild Stress,None,Mild stress,D,E- describes me very well,B,A- does not describe me well,E- describes me very well,C,A- does not describe me well,E- describes me very well,E- describes me very well,C,D,B,B,B,C,B,D,A- does not describe me well,D,E- describes me very well,D,E- describes me very well,D,B,C,B,B,D,"Yes, 3+ times per week",No,"Yes, 1-2 times per week","Yes, 3x per month or less","Yes, 1-2 times per week",,"Reading, cooking, baking, playing an instrument",,Current first year,20-24,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",White,No,Female,Straight or Heterosexual,Single (never married),No,Yes,No,"Yes, 10-20 hours a week",117
2022/11/1 13:45,2022/11/1 13:54,IP Address,100,553,TRUE,2022/11/1 13:54,R_2w1gH8L3YcsceYr,anonymous,EN,0.899999976,"I consent, begin the study",3- Often,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,3- Often,3- Often,3- Often,4- Usually,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,3- Often,Moderate stress,Moderate stress,Mild stress,None,Mild Stress,None,None,D,D,B,C,C,D,B,C,D,D,D,B,B,C,C,C,D,B,C,C,D,C,C,B,C,D,B,D,"Yes, 3+ times per week",No,"Yes, 1-2 times per week",No,No,,,,Current second year,20-24,"NSGC region 4: 4 AR,IA,IL,IN,KS,MI,MN,MO,ND,NE,OH,OK,SD,WI, Ontario",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,No,No,"Yes, less than 10 hours a week",122
2022/11/1 13:45,2022/11/1 13:57,IP Address,100,726,TRUE,2022/11/1 13:57,R_1luUuGh5XrsxUf9,anonymous,EN,1,"I consent, begin the study",1- Almost never,3- Often,4- Usually,3- Often,2- Sometimes,1- Almost never,4- Usually,1- Almost never,4- Usually,4- Usually,4- Usually,2- Sometimes,4- Usually,2- Sometimes,4- Usually,2- Sometimes,4- Usually,4- Usually,1- Almost never,4- Usually,Severe stress,Severe stress,Mild stress,Mild stress,Severe stress,None,Moderate stress,A- does not describe me well,D,A- does not describe me well,E- describes me very well,E- describes me very well,E- describes me very well,B,D,E- describes me very well,E- describes me very well,E- describes me very well,A- does not describe me well,E- describes me very well,A- does not describe me well,A- does not describe me well,B,E- describes me very well,A- does not describe me well,A- does not describe me well,D,E- describes me very well,E- describes me very well,B,B,E- describes me very well,D,C,D,"Yes, 1-2 times per week",No,"Yes, 1-2 times per week",No,"Yes, 3+ times per week",,,training at the gym,Current first year,20-24,"NSGC region 2: DC, DE, MD, NJ, NY, PA, VA, WV, PR, VI, Quebec",White,No,Female,Bisexual,Single (never married),No,Yes,Yes,"Yes, 10-20 hours a week",155
2022/11/1 17:13,2022/11/1 17:27,IP Address,100,861,TRUE,2022/11/1 17:27,R_26heXe6eHvGVy8k,anonymous,EN,0.899999976,"I consent, begin the study",1- Almost never,3- Often,4- Usually,3- Often,3- Often,4- Usually,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,2- Sometimes,4- Usually,4- Usually,2- Sometimes,2- Sometimes,3- Often,Mild stress,Moderate stress,Mild stress,None,Moderate stress,None,None,D,D,A- does not describe me well,B,E- describes me very well,C,A- does not describe me well,E- describes me very well,E- describes me very well,B,E- describes me very well,A- does not describe me well,B,B,B,E- describes me very well,D,A- does not describe me well,D,E- describes me very well,D,E- describes me very well,E- describes me very well,A- does not describe me well,D,E- describes me very well,A- does not describe me well,D,"Yes, 3+ times per week",No,"Yes, 1-2 times per week",No,"Yes, 3x per month or less",Art/Creative writing,,,Current second year,25-29,"NSGC region 2: DC, DE, MD, NJ, NY, PA, VA, WV, PR, VI, Quebec",White,No,Female,Straight or Heterosexual,Single (never married),No,Yes,No,No,138
2022/11/1 19:20,2022/11/1 19:24,IP Address,100,282,TRUE,2022/11/1 19:24,R_3s7FgkWsa4J4rw5,anonymous,EN,1,"I consent, begin the study",1- Almost never,4- Usually,4- Usually,3- Often,4- Usually,1- Almost never,3- Often,1- Almost never,4- Usually,4- Usually,4- Usually,1- Almost never,4- Usually,1- Almost never,4- Usually,2- Sometimes,4- Usually,4- Usually,1- Almost never,4- Usually,Severe stress,Severe stress,Mild stress,Moderate stress,Severe stress,Moderate stress,Mild stress,E- describes me very well,D,D,A- does not describe me well,C,E- describes me very well,C,D,D,E- describes me very well,D,B,A- does not describe me well,B,B,C,E- describes me very well,B,A- does not describe me well,D,B,E- describes me very well,B,E- describes me very well,D,D,C,B,No,No,"Yes, 1-2 times per week",No,No,,,,Current first year,20-24,"NSGC region 2: DC, DE, MD, NJ, NY, PA, VA, WV, PR, VI, Quebec",Asian,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,No,157
2022/11/2 10:46,2022/11/2 10:54,IP Address,100,430,TRUE,2022/11/2 10:54,R_SBLDd7uJjOCo9vX,anonymous,EN,1,"I consent, begin the study",2- Sometimes,2- Sometimes,4- Usually,3- Often,1- Almost never,3- Often,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,4- Usually,2- Sometimes,4- Usually,2- Sometimes,3- Often,3- Often,3- Often,2- Sometimes,2- Sometimes,Mild stress,Moderate stress,Mild stress,None,Mild Stress,Moderate stress,None,D,C,B,B,A- does not describe me well,B,D,E- describes me very well,E- describes me very well,C,E- describes me very well,C,D,B,B,C,B,A- does not describe me well,D,C,D,C,C,A- does not describe me well,D,C,A- does not describe me well,D,"Yes, 3x per month or less","Yes, 1x per month or less","Yes, 3+ times per week","Yes, 3x per month or less","Yes, 3x per month or less",gone on walks,,,Current second year,30-34,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",Hispanic or Latino,No,Female,Straight or Heterosexual,Married,No,Yes,No,"Yes, 20-30 hours a week",104
2022/11/2 11:48,2022/11/2 11:59,IP Address,100,659,TRUE,2022/11/2 11:59,R_3qxG3fB7CDgoewd,anonymous,EN,1,"I consent, begin the study",3- Often,2- Sometimes,3- Often,3- Often,2- Sometimes,1- Almost never,2- Sometimes,2- Sometimes,4- Usually,2- Sometimes,4- Usually,3- Often,3- Often,2- Sometimes,3- Often,2- Sometimes,4- Usually,3- Often,1- Almost never,3- Often,Mild stress,Moderate stress,Severe stress,Mild stress,Moderate stress,Mild stress,Severe stress,C,E- describes me very well,B,A- does not describe me well,D,C,B,D,C,E- describes me very well,E- describes me very well,C,C,B,B,D,C,B,C,D,E- describes me very well,E- describes me very well,D,B,C,C,B,D,"Yes, 3+ times per week","Yes, 1+ times per week","Yes, 1-2 times per week","Yes, 3+ times per week",No,,,,Current second year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,Divorced or separated,No,Yes,No,"Yes, less than 10 hours a week",135
2022/11/2 13:47,2022/11/2 13:55,IP Address,100,506,TRUE,2022/11/2 13:55,R_3DhFEgsPSP57qDl,anonymous,EN,1,"I consent, begin the study",4- Usually,3- Often,4- Usually,2- Sometimes,2- Sometimes,4- Usually,2- Sometimes,2- Sometimes,4- Usually,4- Usually,4- Usually,4- Usually,4- Usually,2- Sometimes,1- Almost never,3- Often,4- Usually,1- Almost never,1- Almost never,3- Often,Mild stress,Moderate stress,None,None,Moderate stress,None,None,E- describes me very well,D,B,D,E- describes me very well,A- does not describe me well,A- does not describe me well,D,D,D,C,A- does not describe me well,B,A- does not describe me well,C,C,B,A- does not describe me well,D,D,D,D,D,B,C,C,A- does not describe me well,C,"Yes, 3x per month or less",No,"Yes, 3x per month or less",No,"Yes, 3x per month or less",Crafting,,,Current second year,20-24,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces","Native American or Alaska Native,White",No,Female,Bisexual,Single (never married),No,Yes,No,"Yes, 10-20 hours a week",124
2022/11/2 22:49,2022/11/2 22:54,IP Address,100,305,TRUE,2022/11/2 22:54,R_UYXWdVAKJoINE1H,anonymous,EN,1,"I consent, begin the study",2- Sometimes,4- Usually,4- Usually,2- Sometimes,3- Often,3- Often,3- Often,1- Almost never,3- Often,4- Usually,4- Usually,2- Sometimes,3- Often,3- Often,2- Sometimes,3- Often,4- Usually,4- Usually,1- Almost never,4- Usually,Moderate stress,Severe stress,Mild stress,Moderate stress,Severe stress,Severe stress,Mild stress,D,E- describes me very well,A- does not describe me well,B,E- describes me very well,B,A- does not describe me well,D,E- describes me very well,B,D,A- does not describe me well,B,B,A- does not describe me well,D,D,A- does not describe me well,D,E- describes me very well,D,E- describes me very well,D,B,D,E- describes me very well,B,D,"Yes, 3x per month or less",No,"Yes, 3x per month or less",No,"Yes, 3x per month or less","Video games, reading",,,Current first year,25-29,"NSGC region 6: AK,CA,HI,ID,NV,OR,WA, British Columbia, Yukon",White,Yes,Non-binary,Pansexual,Married,No,Yes,Yes,"Yes, 10-20 hours a week",150
2022/11/3 8:04,2022/11/3 8:12,IP Address,100,491,TRUE,2022/11/3 8:12,R_dmzrX7fKRJRh6cp,anonymous,EN,1,"I consent, begin the study",1- Almost never,4- Usually,3- Often,3- Often,4- Usually,2- Sometimes,3- Often,1- Almost never,3- Often,3- Often,2- Sometimes,2- Sometimes,4- Usually,2- Sometimes,2- Sometimes,2- Sometimes,4- Usually,3- Often,2- Sometimes,4- Usually,Moderate stress,Moderate stress,None,Mild stress,Severe stress,None,None,D,D,B,B,E- describes me very well,B,B,E- describes me very well,E- describes me very well,C,D,A- does not describe me well,E- describes me very well,B,C,E- describes me very well,D,B,E- describes me very well,C,D,C,E- describes me very well,A- does not describe me well,B,E- describes me very well,A- does not describe me well,D,"Yes, 3x per month or less",No,"Yes, 3x per month or less",No,"Yes, 3x per month or less",Watching a movie,,,Current first year,20-24,"NSGC region 3:3 Al,FL,GA,KY,LA,MS,NC,SC,TN",White,No,Female,Straight or Heterosexual,Single (never married),No,Yes,No,"Yes, less than 10 hours a week",135
2022/11/3 8:22,2022/11/3 8:29,IP Address,100,384,TRUE,2022/11/3 8:29,R_UW6XYN00ydzKtTr,anonymous,EN,1,"I consent, begin the study",2- Sometimes,3- Often,3- Often,2- Sometimes,2- Sometimes,3- Often,3- Often,1- Almost never,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,3- Often,3- Often,4- Usually,1- Almost never,3- Often,2- Sometimes,2- Sometimes,4- Usually,Mild stress,Moderate stress,Mild stress,Mild stress,Moderate stress,Mild stress,None,E- describes me very well,C,B,C,E- describes me very well,D,B,D,D,E- describes me very well,E- describes me very well,A- does not describe me well,B,B,E- describes me very well,E- describes me very well,D,A- does not describe me well,C,E- describes me very well,D,D,E- describes me very well,D,C,E- describes me very well,A- does not describe me well,C,No,No,"Yes, 3+ times per week","Yes, 3x per month or less","Yes, 1-2 times per week",,"tv, reading",,Current second year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",Asian,No,Female,Bisexual,Single (never married),No,Yes,No,No,141
2022/11/3 8:32,2022/11/3 8:37,IP Address,100,307,TRUE,2022/11/3 8:37,R_2uILi2lgdK9YuaM,anonymous,EN,0.899999976,"I consent, begin the study",2- Sometimes,4- Usually,4- Usually,3- Often,3- Often,1- Almost never,1- Almost never,1- Almost never,2- Sometimes,3- Often,3- Often,3- Often,3- Often,2- Sometimes,1- Almost never,2- Sometimes,4- Usually,2- Sometimes,2- Sometimes,3- Often,Moderate stress,Mild stress,Mild stress,None,Mild Stress,None,None,B,D,A- does not describe me well,B,B,B,E- describes me very well,E- describes me very well,C,B,E- describes me very well,E- describes me very well,B,C,B,A- does not describe me well,C,B,D,C,E- describes me very well,C,A- does not describe me well,B,E- describes me very well,B,B,E- describes me very well,"Yes, 3+ times per week",No,"Yes, 3x per month or less",No,No,,,,Current second year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Asexual,Married,No,No,No,No,114
2022/11/3 8:32,2022/11/3 8:39,IP Address,100,405,TRUE,2022/11/3 8:39,R_DN2rG1kssQ1pfPz,anonymous,EN,1,"I consent, begin the study",2- Sometimes,3- Often,4- Usually,3- Often,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,3- Often,3- Often,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,3- Often,2- Sometimes,3- Often,Moderate stress,Mild stress,Moderate stress,Moderate stress,Mild Stress,None,Mild stress,D,D,B,A- does not describe me well,D,B,B,D,D,C,D,B,B,B,C,C,B,B,D,E- describes me very well,D,E- describes me very well,C,B,C,D,B,D,"Yes, 3+ times per week","Yes, every other week","Yes, 1-2 times per week",No,No,,,,Current second year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,"Yes, 10-20 hours a week",127
2022/11/3 9:01,2022/11/3 9:07,IP Address,100,328,TRUE,2022/11/3 9:07,R_3HUGl6YBHo0ZYRS,anonymous,EN,1,"I consent, begin the study",2- Sometimes,3- Often,4- Usually,2- Sometimes,4- Usually,2- Sometimes,3- Often,2- Sometimes,3- Often,3- Often,4- Usually,3- Often,4- Usually,2- Sometimes,4- Usually,2- Sometimes,4- Usually,2- Sometimes,2- Sometimes,3- Often,Moderate stress,Moderate stress,Mild stress,Mild stress,Severe stress,Mild stress,None,D,E- describes me very well,B,B,D,D,C,D,D,C,E- describes me very well,C,B,C,B,C,D,B,C,D,E- describes me very well,D,C,D,D,C,C,D,"Yes, 3+ times per week",No,"Yes, 3+ times per week",No,"Yes, 1-2 times per week",,Cooking,,Current second year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",Prefer not to say,No,Male,Queer,Single (never married),No,Yes,No,"Yes, less than 10 hours a week",142
2022/11/3 9:18,2022/11/3 9:24,IP Address,100,314,TRUE,2022/11/3 9:24,R_2Ea5cRRr52AsBFY,anonymous,EN,1,"I consent, begin the study",3- Often,3- Often,4- Usually,2- Sometimes,1- Almost never,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,2- Sometimes,3- Often,3- Often,3- Often,3- Often,1- Almost never,4- Usually,4- Usually,2- Sometimes,1- Almost never,4- Usually,Moderate stress,Moderate stress,Mild stress,Moderate stress,Mild Stress,None,None,D,C,B,B,C,B,B,E- describes me very well,E- describes me very well,B,D,C,E- describes me very well,A- does not describe me well,A- does not describe me well,D,D,A- does not describe me well,E- describes me very well,D,E- describes me very well,C,C,A- does not describe me well,D,C,B,E- describes me very well,"Yes, 1-2 times per week",No,"Yes, 3+ times per week",No,"Yes, 1-2 times per week",,shopping/ crafts,,Current first year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",White,No,Female,Straight or Heterosexual,In a romantic relationship,No,No,No,"Yes, 10-20 hours a week",122
2022/11/3 9:38,2022/11/3 9:53,IP Address,100,921,TRUE,2022/11/3 9:53,R_YX16f64rcoQca41,anonymous,EN,1,"I consent, begin the study",3- Often,2- Sometimes,4- Usually,2- Sometimes,4- Usually,2- Sometimes,3- Often,2- Sometimes,3- Often,4- Usually,3- Often,4- Usually,4- Usually,3- Often,3- Often,2- Sometimes,3- Often,3- Often,2- Sometimes,2- Sometimes,None,Mild stress,Mild stress,None,Moderate stress,Mild stress,None,E- describes me very well,D,A- does not describe me well,A- does not describe me well,A- does not describe me well,B,D,C,D,D,D,E- describes me very well,B,B,B,C,A- does not describe me well,A- does not describe me well,D,C,D,E- describes me very well,B,A- does not describe me well,D,E- describes me very well,A- does not describe me well,D,"Yes, 3+ times per week",No,"Yes, 1-2 times per week",No,"Yes, 1-2 times per week",,caring for houseplants,,Current second year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",Asian,No,Female,Straight or Heterosexual,In a romantic relationship,No,Yes,No,"Yes, less than 10 hours a week",122
2022/11/3 9:51,2022/11/3 9:56,IP Address,100,269,TRUE,2022/11/3 9:56,R_OO2IdrH3GAz6LCh,anonymous,EN,1,"I consent, begin the study",2- Sometimes,2- Sometimes,4- Usually,3- Often,4- Usually,2- Sometimes,3- Often,2- Sometimes,2- Sometimes,4- Usually,3- Often,2- Sometimes,4- Usually,2- Sometimes,4- Usually,2- Sometimes,3- Often,4- Usually,2- Sometimes,3- Often,Mild stress,Moderate stress,Mild stress,Mild stress,Moderate stress,Severe stress,Moderate stress,D,D,A- does not describe me well,B,D,E- describes me very well,C,E- describes me very well,C,C,D,B,C,C,A- does not describe me well,D,D,B,B,E- describes me very well,D,D,D,C,D,D,C,D,"Yes, 3x per month or less",No,"Yes, 1-2 times per week","Yes, 3x per month or less","Yes, 3x per month or less",reading,,,Current first year,25-29,"NSGC region 1: CT,MA, ME,NH, RI, VT, CN Maritime Provinces",Asian,No,Female,Straight or Heterosexual,Single (never married),No,No,Yes,"Yes, less than 10 hours a week",145
